时间戳记,日期,投手,地区,广告消耗（AD Spend） 美元(USD) ,成效（result）,进粉数（people）,平台,单粉成本,单次成效费用,所属团队（team）
2025-06-14 13:41:52.813000,2025-06-13,ZJ,德国（Germany）,52.59,2.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2025-06-15 01:11:59.487000,2025-06-14,HY,西班牙,174.56,4.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2025-06-15 04:00:35.345000,2025-06-14,HW,印度（India）,1894.45,229.0,89.0,,21.28595506,21.28595506,金边团队
2025-06-15 04:06:28.663000,2025-06-14,YJ,西班牙,200.43,11.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2025-06-15 04:12:32.054000,2025-06-14,SG,西班牙,9.48,2.0,1.0,,9.48,9.48,郑州团队
2025-06-15 04:30:42.497000,2025-06-14,MY,印度（India）,3272.47,718.0,282.0,,11.60450355,11.60450355,金边团队
2025-06-15 04:50:13.632000,2025-06-14,SG,印度（India）,0.0,4.0,4.0,,0,0,郑州团队
2025-06-15 09:28:37.035000,2025-06-14,WD,奥地利,71.0,2.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2025-06-15 09:31:40.960000,2025-06-14,WD,德国（Germany）,86.73,2.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2025-06-15 12:41:40.859000,2025-06-14,LYD,德国（Germany）,218.71,5.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2025-06-15 12:55:37.694000,2025-06-14,YK,德国（Germany）,235.91,9.0,1.0,,235.91,235.91,金边团队
2025-06-15 12:56:17.263000,2025-06-14,YK,奥地利,221.43,6.0,1.0,,221.43,221.43,金边团队
2025-06-15 23:46:56.024000,2025-06-15,SG,印度（India）,5152.04,1037.0,398.0,,12.94482412,12.94482412,郑州团队
2025-06-16 00:27:32.397000,2025-06-15,MY,印度（India）,20.56,0.0,6.0,,3.426666667,3.426666667,金边团队
2025-06-16 00:35:17.473000,2025-06-15,YJ,印度（India）,3104.94,760.0,192.0,,16.1715625,16.1715625,郑州团队
2025-06-16 00:43:18.504000,2025-06-15,YK,德国（Germany）,274.22,15.0,1.0,,274.22,274.22,金边团队
2025-06-16 07:16:59.013000,2025-06-15,HW,印度（India）,3584.27,729.0,311.0,,11.52498392,11.52498392,金边团队
2025-06-16 11:14:37.545000,2025-06-15,WD,奥地利,63.19,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2025-06-16 11:16:54.388000,2025-06-15,WD,德国（Germany）,53.36,1.0,1.0,,53.36,53.36,郑州团队
2025-06-16 12:16:24.999000,2025-06-15,LYD,德国（Germany）,210.67,6.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2025-06-16 12:18:06.777000,2025-06-15,YJ,西班牙,18.42,1.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2025-06-16 12:20:07.139000,2025-06-15,SG,西班牙,44.14,2.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2025-06-16 22:37:02.950000,2025-06-16,YJ,印度（India）,77.52,19.0,7.0,,11.07428571,11.07428571,郑州团队
2025-06-16 23:09:27.826000,2025-06-16,WD,德国（Germany）,170.76,1.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2025-06-16 23:44:09.474000,2025-06-16,HW,印度（India）,1794.9,326.0,157.0,,11.43248408,11.43248408,金边团队
2025-06-17 00:43:37.894000,2025-06-16,SG,印度（India）,908.62,123.0,26.0,,34.94692308,34.94692308,郑州团队
2025-06-17 01:02:08.175000,2025-06-16,SG,西班牙,67.76,2.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2025-06-17 02:07:16.544000,2025-06-16,MY,西班牙,47.04,1.0,1.0,,47.04,47.04,金边团队
2025-06-17 02:13:39.369000,2025-06-16,HY,西班牙,60.94,2.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2025-06-17 09:48:04.004000,2025-06-16,YJ,西班牙,69.51,4.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2025-06-17 10:46:57.947000,2025-06-16,WD,奥地利,132.78,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2025-06-17 13:39:04.751000,2025-06-16,YK,奥地利,486.62,15.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2025-06-17 14:08:00.663000,2025-06-16,LYD,德国（Germany）,242.61,4.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2025-06-17 15:23:00.168000,2025-06-16,ZJ,德国（Germany）,285.2,5.0,2.0,,142.6,142.6,郑州团队
2025-06-17 15:23:45.120000,2025-06-16,ZJ,奥地利,94.99,3.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2025-06-17 22:18:29.966000,2025-06-17,HY,西班牙,24.91,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2025-06-17 22:21:37.988000,2025-06-17,MY,西班牙,24.74,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2025-06-17 23:25:16.763000,2025-06-17,YJ,印度（India）,3065.91,630.0,233.0,,13.15841202,13.15841202,郑州团队
2025-06-17 23:30:44.800000,2025-06-17,SG,印度（India）,4187.41,924.0,363.0,,11.53556474,11.53556474,郑州团队
2025-06-17 23:31:54.331000,2025-06-17,SG,西班牙,87.66,5.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2025-06-17 23:34:58.842000,2025-06-17,HY,印度（India）,3613.51,873.0,315.0,,11.47146032,11.47146032,郑州团队
2025-06-18 01:00:05.532000,2025-06-17,YK,德国（Germany）,544.52,21.0,12.0,,45.37666667,45.37666667,金边团队
2025-06-18 01:31:28.412000,2025-06-17,MY,印度（India）,1159.35,318.0,188.0,,6.166755319,6.166755319,金边团队
2025-06-18 04:01:58.360000,2025-06-17,HW,印度（India）,2489.86,500.0,246.0,,10.12138211,10.12138211,金边团队
2025-06-18 10:46:02.281000,2025-06-17,WD,德国（Germany）,170.75,3.0,2.0,,85.375,85.375,郑州团队
2025-06-18 12:36:15.171000,2025-06-17,LYD,德国（Germany）,282.49,8.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2025-06-18 14:42:51.500000,2025-06-17,ZJ,德国（Germany）,151.2,7.0,1.0,,151.2,151.2,郑州团队
2025-06-19 12:41:17.911000,2025-06-18,YK,德国（Germany）,323.12,9.0,1.0,,323.12,323.12,金边团队
2025-06-19 12:57:03.816000,2025-06-18,WD,德国（Germany）,322.97,3.0,1.0,,322.97,322.97,郑州团队
2025-06-19 13:56:10.281000,2025-06-18,XC,西班牙,147.72,6.0,2.0,,73.86,73.86,
2025-06-19 13:58:35.536000,2025-06-18,LYD,德国（Germany）,504.43,8.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2025-06-19 14:17:50.921000,2025-06-18,ZJ,德国（Germany）,445.67,14.0,2.0,,222.835,222.835,郑州团队
2025-06-19 20:46:38.825000,2025-06-19,HY,印度（India）,1701.95,441.0,98.0,,17.36683673,17.36683673,郑州团队
2025-06-19 21:07:36.647000,2025-06-19,MY,印度（India）,16.75,5.0,5.0,,3.35,3.35,金边团队
2025-06-19 21:16:09.901000,2025-06-19,YJ,印度（India）,1853.03,335.0,89.0,,20.8205618,20.8205618,郑州团队
2025-06-19 21:26:00.682000,2025-06-19,HW,印度（India）,1575.42,220.0,103.0,,15.29533981,15.29533981,金边团队
2025-06-19 21:32:46.355000,2025-06-19,SG,印度（India）,1877.84,413.0,191.0,,9.831623037,9.831623037,郑州团队
2025-06-20 10:38:25.033000,2025-06-19,WD,德国（Germany）,235.2,5.0,1.0,,235.2,235.2,郑州团队
2025-06-20 13:22:32.004000,2025-06-19,YK,德国（Germany）,339.93,14.0,3.0,,113.31,113.31,金边团队
2025-06-20 14:25:44.028000,2025-06-19,LYD,德国（Germany）,118.89,3.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2025-06-20 19:25:16.951000,2025-06-20,MY,印度（India）,134.24,33.0,18.0,,7.457777778,7.457777778,金边团队
2025-06-20 22:30:09.396000,2025-06-20,YJ,印度（India）,3428.54,625.0,248.0,,13.82475806,13.82475806,郑州团队
2025-06-21 00:19:18.233000,2025-06-20,SG,印度（India）,1967.25,418.0,192.0,,10.24609375,10.24609375,郑州团队
2025-06-21 00:26:47.339000,2025-06-20,YK,德国（Germany）,225.67,9.0,2.0,,112.835,112.835,金边团队
2025-06-21 07:50:20.747000,2025-06-20,HW,印度（India）,2038.56,340.0,100.0,,20.3856,20.3856,金边团队
2025-06-21 09:16:31.585000,2025-06-20,HY,印度（India）,479.17,118.0,93.0,,5.152365591,5.152365591,郑州团队
2025-06-21 09:51:25.066000,2025-06-20,WD,德国（Germany）,203.72,5.0,1.0,,203.72,203.72,郑州团队
2025-06-21 13:55:40.090000,2025-06-20,LYD,德国（Germany）,68.95,2.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2025-06-21 14:33:24.789000,2025-06-20,ZJ,德国（Germany）,340.16,12.0,1.0,,340.16,340.16,郑州团队
2025-06-21 23:14:45.989000,2025-06-21,YK,德国（Germany）,197.56,11.0,1.0,,197.56,197.56,金边团队
2025-06-22 09:54:05.714000,2025-06-21,WD,德国（Germany）,212.72,6.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2025-06-22 11:23:18.986000,2025-06-21,LYD,德国（Germany）,116.85,3.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2025-06-22 11:45:11.597000,2025-06-21,ZJ,德国（Germany）,156.62,4.0,1.0,,156.62,156.62,郑州团队
2025-06-22 21:22:12.798000,2025-06-22,YK,德国（Germany）,315.54,21.0,5.0,,63.108,63.108,金边团队
2025-06-23 12:58:33.749000,2025-06-22,WD,德国（Germany）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2025-06-23 19:03:11.245000,2025-06-23,SG,印度（India）,990.72,234.0,125.0,,7.92576,7.92576,郑州团队
